"first_name","last_name","email","phone","property_id","property_name","property_address","property_city","property_state","property_postal","property_size","property_year_built","property_description","space_type","space_suite","space_size","space_description","lease_category","lease_type","lease_rate","is_exec_suite","is_divisible","is_sublease","sublease_date","floor_plan_urls","property_video_url","property_image_urls","space_video_url","space_image_urls"
"Nick","Panarese","ndp@vvco.com","8476342300","","","1 Overlook Pt","Lincolnshire","IL","60069",,,"Spaces available from 1,032 to 123,476 sq. ft. Indoor Heated Parking for 50 Cars Floor Plan Yields Great Natural Light and 16 Corner Offices per Floor Walk to Public Transit Connections Newly Renovated Common Areas Walk to Cheesecake Factory, Lincolnshire Commons Restaurants and Shopping Easy Access to Lincolnshire Corporate Center Hotels, Restaurants and Marriott Resort Minutes to New Lifetime Fitness in The Corporate Woods Outdoor Amphitheater and Miles of Walking/Jogging Paths Dual Power Feed with Automatic Transfer Switch Insures a Consistent Power Supply Two Individual HVAC Units per Floor to Accommodate Efficient After Hours Operations In-Building Secure Tenant Storage Space Available Dedicated Freight Elevator and Loading Docks Responsive On-Site Management Strong Debt-Free Ownership","OFFICE","260",2288,"","","LEASE","TBD","FALSE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","1 Overlook Pt","Lincolnshire","IL","60069",,,"Spaces available from 1,032 to 123,476 sq. ft. Indoor Heated Parking for 50 Cars Floor Plan Yields Great Natural Light and 16 Corner Offices per Floor Walk to Public Transit Connections Newly Renovated Common Areas Walk to Cheesecake Factory, Lincolnshire Commons Restaurants and Shopping Easy Access to Lincolnshire Corporate Center Hotels, Restaurants and Marriott Resort Minutes to New Lifetime Fitness in The Corporate Woods Outdoor Amphitheater and Miles of Walking/Jogging Paths Dual Power Feed with Automatic Transfer Switch Insures a Consistent Power Supply Two Individual HVAC Units per Floor to Accommodate Efficient After Hours Operations In-Building Secure Tenant Storage Space Available Dedicated Freight Elevator and Loading Docks Responsive On-Site Management Strong Debt-Free Ownership","OFFICE","300",36309,"","","LEASE","TBD","FALSE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","1 Overlook Pt","Lincolnshire","IL","60069",,,"Spaces available from 1,032 to 123,476 sq. ft. Indoor Heated Parking for 50 Cars Floor Plan Yields Great Natural Light and 16 Corner Offices per Floor Walk to Public Transit Connections Newly Renovated Common Areas Walk to Cheesecake Factory, Lincolnshire Commons Restaurants and Shopping Easy Access to Lincolnshire Corporate Center Hotels, Restaurants and Marriott Resort Minutes to New Lifetime Fitness in The Corporate Woods Outdoor Amphitheater and Miles of Walking/Jogging Paths Dual Power Feed with Automatic Transfer Switch Insures a Consistent Power Supply Two Individual HVAC Units per Floor to Accommodate Efficient After Hours Operations In-Building Secure Tenant Storage Space Available Dedicated Freight Elevator and Loading Docks Responsive On-Site Management Strong Debt-Free Ownership","OFFICE","654",1,"Single office available","","LEASE","TBD","TRUE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","1 Overlook Pt","Lincolnshire","IL","60069",,,"Spaces available from 1,032 to 123,476 sq. ft. Indoor Heated Parking for 50 Cars Floor Plan Yields Great Natural Light and 16 Corner Offices per Floor Walk to Public Transit Connections Newly Renovated Common Areas Walk to Cheesecake Factory, Lincolnshire Commons Restaurants and Shopping Easy Access to Lincolnshire Corporate Center Hotels, Restaurants and Marriott Resort Minutes to New Lifetime Fitness in The Corporate Woods Outdoor Amphitheater and Miles of Walking/Jogging Paths Dual Power Feed with Automatic Transfer Switch Insures a Consistent Power Supply Two Individual HVAC Units per Floor to Accommodate Efficient After Hours Operations In-Building Secure Tenant Storage Space Available Dedicated Freight Elevator and Loading Docks Responsive On-Site Management Strong Debt-Free Ownership","OFFICE","656",1,"Single office available","","LEASE","TBD","TRUE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","1 Overlook Pt","Lincolnshire","IL","60069",,,"Spaces available from 1,032 to 123,476 sq. ft. Indoor Heated Parking for 50 Cars Floor Plan Yields Great Natural Light and 16 Corner Offices per Floor Walk to Public Transit Connections Newly Renovated Common Areas Walk to Cheesecake Factory, Lincolnshire Commons Restaurants and Shopping Easy Access to Lincolnshire Corporate Center Hotels, Restaurants and Marriott Resort Minutes to New Lifetime Fitness in The Corporate Woods Outdoor Amphitheater and Miles of Walking/Jogging Paths Dual Power Feed with Automatic Transfer Switch Insures a Consistent Power Supply Two Individual HVAC Units per Floor to Accommodate Efficient After Hours Operations In-Building Secure Tenant Storage Space Available Dedicated Freight Elevator and Loading Docks Responsive On-Site Management Strong Debt-Free Ownership","OFFICE","660",1,"1 Private Office with Open Area","","LEASE","TBD","TRUE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","1 Overlook Pt","Lincolnshire","IL","60069",,,"Spaces available from 1,032 to 123,476 sq. ft. Indoor Heated Parking for 50 Cars Floor Plan Yields Great Natural Light and 16 Corner Offices per Floor Walk to Public Transit Connections Newly Renovated Common Areas Walk to Cheesecake Factory, Lincolnshire Commons Restaurants and Shopping Easy Access to Lincolnshire Corporate Center Hotels, Restaurants and Marriott Resort Minutes to New Lifetime Fitness in The Corporate Woods Outdoor Amphitheater and Miles of Walking/Jogging Paths Dual Power Feed with Automatic Transfer Switch Insures a Consistent Power Supply Two Individual HVAC Units per Floor to Accommodate Efficient After Hours Operations In-Building Secure Tenant Storage Space Available Dedicated Freight Elevator and Loading Docks Responsive On-Site Management Strong Debt-Free Ownership","OFFICE","661",1,"1 Private Office with Open Area","","LEASE","TBD","TRUE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","1 Overlook Pt","Lincolnshire","IL","60069",,,"Spaces available from 1,032 to 123,476 sq. ft. Indoor Heated Parking for 50 Cars Floor Plan Yields Great Natural Light and 16 Corner Offices per Floor Walk to Public Transit Connections Newly Renovated Common Areas Walk to Cheesecake Factory, Lincolnshire Commons Restaurants and Shopping Easy Access to Lincolnshire Corporate Center Hotels, Restaurants and Marriott Resort Minutes to New Lifetime Fitness in The Corporate Woods Outdoor Amphitheater and Miles of Walking/Jogging Paths Dual Power Feed with Automatic Transfer Switch Insures a Consistent Power Supply Two Individual HVAC Units per Floor to Accommodate Efficient After Hours Operations In-Building Secure Tenant Storage Space Available Dedicated Freight Elevator and Loading Docks Responsive On-Site Management Strong Debt-Free Ownership","OFFICE","664",1,"2 Private Offices with Open Area","","LEASE","TBD","TRUE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","1 Overlook Pt","Lincolnshire","IL","60069",,,"Spaces available from 1,032 to 123,476 sq. ft. Indoor Heated Parking for 50 Cars Floor Plan Yields Great Natural Light and 16 Corner Offices per Floor Walk to Public Transit Connections Newly Renovated Common Areas Walk to Cheesecake Factory, Lincolnshire Commons Restaurants and Shopping Easy Access to Lincolnshire Corporate Center Hotels, Restaurants and Marriott Resort Minutes to New Lifetime Fitness in The Corporate Woods Outdoor Amphitheater and Miles of Walking/Jogging Paths Dual Power Feed with Automatic Transfer Switch Insures a Consistent Power Supply Two Individual HVAC Units per Floor to Accommodate Efficient After Hours Operations In-Building Secure Tenant Storage Space Available Dedicated Freight Elevator and Loading Docks Responsive On-Site Management Strong Debt-Free Ownership","OFFICE","665",1,"1 Private Office with Open Area","","LEASE","TBD","TRUE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","1 Overlook Pt","Lincolnshire","IL","60069",,,"Spaces available from 1,032 to 123,476 sq. ft. Indoor Heated Parking for 50 Cars Floor Plan Yields Great Natural Light and 16 Corner Offices per Floor Walk to Public Transit Connections Newly Renovated Common Areas Walk to Cheesecake Factory, Lincolnshire Commons Restaurants and Shopping Easy Access to Lincolnshire Corporate Center Hotels, Restaurants and Marriott Resort Minutes to New Lifetime Fitness in The Corporate Woods Outdoor Amphitheater and Miles of Walking/Jogging Paths Dual Power Feed with Automatic Transfer Switch Insures a Consistent Power Supply Two Individual HVAC Units per Floor to Accommodate Efficient After Hours Operations In-Building Secure Tenant Storage Space Available Dedicated Freight Elevator and Loading Docks Responsive On-Site Management Strong Debt-Free Ownership","OFFICE","670",1,"Single office available","","LEASE","TBD","TRUE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","1 Overlook Pt","Lincolnshire","IL","60069",,,"Spaces available from 1,032 to 123,476 sq. ft. Indoor Heated Parking for 50 Cars Floor Plan Yields Great Natural Light and 16 Corner Offices per Floor Walk to Public Transit Connections Newly Renovated Common Areas Walk to Cheesecake Factory, Lincolnshire Commons Restaurants and Shopping Easy Access to Lincolnshire Corporate Center Hotels, Restaurants and Marriott Resort Minutes to New Lifetime Fitness in The Corporate Woods Outdoor Amphitheater and Miles of Walking/Jogging Paths Dual Power Feed with Automatic Transfer Switch Insures a Consistent Power Supply Two Individual HVAC Units per Floor to Accommodate Efficient After Hours Operations In-Building Secure Tenant Storage Space Available Dedicated Freight Elevator and Loading Docks Responsive On-Site Management Strong Debt-Free Ownership","OFFICE","678",1,"2 Private Offices with Open Area","","LEASE","TBD","TRUE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","1 Overlook Pt","Lincolnshire","IL","60069",,,"Spaces available from 1,032 to 123,476 sq. ft. Indoor Heated Parking for 50 Cars Floor Plan Yields Great Natural Light and 16 Corner Offices per Floor Walk to Public Transit Connections Newly Renovated Common Areas Walk to Cheesecake Factory, Lincolnshire Commons Restaurants and Shopping Easy Access to Lincolnshire Corporate Center Hotels, Restaurants and Marriott Resort Minutes to New Lifetime Fitness in The Corporate Woods Outdoor Amphitheater and Miles of Walking/Jogging Paths Dual Power Feed with Automatic Transfer Switch Insures a Consistent Power Supply Two Individual HVAC Units per Floor to Accommodate Efficient After Hours Operations In-Building Secure Tenant Storage Space Available Dedicated Freight Elevator and Loading Docks Responsive On-Site Management Strong Debt-Free Ownership","OFFICE","679",1,"1 Private Office with Open Area","","LEASE","TBD","TRUE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","1 Overlook Pt","Lincolnshire","IL","60069",,,"Spaces available from 1,032 to 123,476 sq. ft. Indoor Heated Parking for 50 Cars Floor Plan Yields Great Natural Light and 16 Corner Offices per Floor Walk to Public Transit Connections Newly Renovated Common Areas Walk to Cheesecake Factory, Lincolnshire Commons Restaurants and Shopping Easy Access to Lincolnshire Corporate Center Hotels, Restaurants and Marriott Resort Minutes to New Lifetime Fitness in The Corporate Woods Outdoor Amphitheater and Miles of Walking/Jogging Paths Dual Power Feed with Automatic Transfer Switch Insures a Consistent Power Supply Two Individual HVAC Units per Floor to Accommodate Efficient After Hours Operations In-Building Secure Tenant Storage Space Available Dedicated Freight Elevator and Loading Docks Responsive On-Site Management Strong Debt-Free Ownership","OFFICE","150",1,"2 Private Offices with Open Area","","LEASE","TBD","TRUE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","1 Overlook Pt","Lincolnshire","IL","60069",,,"Spaces available from 1,032 to 123,476 sq. ft. Indoor Heated Parking for 50 Cars Floor Plan Yields Great Natural Light and 16 Corner Offices per Floor Walk to Public Transit Connections Newly Renovated Common Areas Walk to Cheesecake Factory, Lincolnshire Commons Restaurants and Shopping Easy Access to Lincolnshire Corporate Center Hotels, Restaurants and Marriott Resort Minutes to New Lifetime Fitness in The Corporate Woods Outdoor Amphitheater and Miles of Walking/Jogging Paths Dual Power Feed with Automatic Transfer Switch Insures a Consistent Power Supply Two Individual HVAC Units per Floor to Accommodate Efficient After Hours Operations In-Building Secure Tenant Storage Space Available Dedicated Freight Elevator and Loading Docks Responsive On-Site Management Strong Debt-Free Ownership","OFFICE","265/270",8208,"","","LEASE","TBD","FALSE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","300 Knightsbridge Pkwy","Lincolnshire","IL","60069",,,"Spaces available from 2,191 to 42,626 sq. ft. Easy access via walking paths to other Lincolnshire Corporate Center hotels, restaurants and daycare center Enjoy Cheesecake Factory, Lincolnshire Commons restaurants and shopping Directly across Milwaukee Avenue from Marriott Lincolnshire Resort Minutes to new Lifetime Fitness in The Corporate Woods Miles of Walking/Jogging Paths Walk to public transit connections","OFFICE","160",2191,"","","LEASE","1.25 per sqft","FALSE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","300 Knightsbridge Pkwy","Lincolnshire","IL","60069",,,"Spaces available from 2,191 to 42,626 sq. ft. Easy access via walking paths to other Lincolnshire Corporate Center hotels, restaurants and daycare center Enjoy Cheesecake Factory, Lincolnshire Commons restaurants and shopping Directly across Milwaukee Avenue from Marriott Lincolnshire Resort Minutes to new Lifetime Fitness in The Corporate Woods Miles of Walking/Jogging Paths Walk to public transit connections","OFFICE","200",23121,"","","LEASE","1.25 per sqft","FALSE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","300 Knightsbridge Pkwy","Lincolnshire","IL","60069",,,"Spaces available from 2,191 to 42,626 sq. ft. Easy access via walking paths to other Lincolnshire Corporate Center hotels, restaurants and daycare center Enjoy Cheesecake Factory, Lincolnshire Commons restaurants and shopping Directly across Milwaukee Avenue from Marriott Lincolnshire Resort Minutes to new Lifetime Fitness in The Corporate Woods Miles of Walking/Jogging Paths Walk to public transit connections","OFFICE","310",5713,"","","LEASE","TBD","FALSE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","300 Knightsbridge Pkwy","Lincolnshire","IL","60069",,,"Spaces available from 2,191 to 42,626 sq. ft. Easy access via walking paths to other Lincolnshire Corporate Center hotels, restaurants and daycare center Enjoy Cheesecake Factory, Lincolnshire Commons restaurants and shopping Directly across Milwaukee Avenue from Marriott Lincolnshire Resort Minutes to new Lifetime Fitness in The Corporate Woods Miles of Walking/Jogging Paths Walk to public transit connections","OFFICE","400",23870,"","","LEASE","1.25 per sqft","FALSE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","300 Knightsbridge Pkwy","Lincolnshire","IL","60069",,,"Spaces available from 2,191 to 42,626 sq. ft. Easy access via walking paths to other Lincolnshire Corporate Center hotels, restaurants and daycare center Enjoy Cheesecake Factory, Lincolnshire Commons restaurants and shopping Directly across Milwaukee Avenue from Marriott Lincolnshire Resort Minutes to new Lifetime Fitness in The Corporate Woods Miles of Walking/Jogging Paths Walk to public transit connections","OFFICE","500",23870,"","","LEASE","1.25 per sqft","FALSE","","","","","","","",""
"Nick","Panarese","ndp@vvco.com","8476342300","","","300 Knightsbridge Pkwy","Lincolnshire","IL","60069",,,"Spaces available from 2,191 to 42,626 sq. ft. Easy access via walking paths to other Lincolnshire Corporate Center hotels, restaurants and daycare center Enjoy Cheesecake Factory, Lincolnshire Commons restaurants and shopping Directly across Milwaukee Avenue from Marriott Lincolnshire Resort Minutes to new Lifetime Fitness in The Corporate Woods Miles of Walking/Jogging Paths Walk to public transit connections","OFFICE","120",7140,"","","LEASE","1.25 per sqft","FALSE","","","","","","","",""
